text,label
مسكين مصدق روحك واهل لبنان ردو وايران وروسيا ايش دورهم سوريا وانت اكبر داااعم للارهاب يالمنافق,religion_off
الله ياخذك بتقتلو القتيل بتترحمو انتم مقرفين,Verbal abuse
نزولا يعني مش قلبك كول هوا,Verbal abuse
طز فيك اي عرب انتو يلي دمرتو الامه العربيه وقفتو اسراءيل قدميها وجعلتوها اكثر امن وامان عربان قال عرب قحاح قال,Verbal abuse
كتوب عربي بالحرف العربي بغل منك,Verbal abuse
والله العظيم فعلا اكبر اكذوبه واغبي,not offensive
توني سليمان فرنجيه كلب يتم تحضيره لوراثه ابيه الجحش تستغربوا ايه عنا بلبنان الجحش بيخلف كلب,Verbal abuse
جبران منافق داعي تعملولو تجميل تضلو تدافعو عنو لان بالاخر رح تاكلو الخازوق,Verbal abuse
انت وياه صرمايه مجوي ايمتين الصرمايه بيلبس صرمايه,Verbal abuse
يعني عنجد ريت بتعطي وصف لحالك والله قرفت العالم منك,not offensive
تجامع البرغوث وحمار خوزان والكل فيهم علته باطنيه,Verbal abuse
كلكم خروات حكام العرب ومخابراتهم وبيجوا اولاد الكلب بقولولك يعني شو البديل يجو الاخوان والقاعده يجو ويدبحوكن بسكينه مصديه قليل عليكون,Verbal abuse
حيوان مقمل وهابي قذر نجس يلا ولاك خيمتك,Verbal abuse
بلا نفوت نقرالك كول هوا عصحه السلامه,Verbal abuse
مستوي فهمك دليل انك حمار,Verbal abuse
كلب ايراني,Racism
بعدك عم تعوي كلب معراب يلا كوش ولاك مش عم نلحقلكن عضام العمي,Verbal abuse
بلا مخ حيوان الاف بقطر عم يسترزقو مش كرمال يجي راحد متاك صرمايه يعمل خلاف روح نقبر ضب زعرانك,Verbal abuse
استبعد اي جبران باسيل انسان اخلاق,not offensive
اذا هالمره بتقولولنا انو رجعت قصه تشكيل الحكومه للمربع الاول رح نقلكن اختكن اخت هاللعبه بقي بدنا نلعب,Misogyny
اخر صرعات العهر الشرمطه النصب قله الاخلاق جبران باسيل,Verbal abuse
سليل الحسب فعلا سليل الجحش ابن الجحش ابن الوحش سليله حيونه بامتياز,Verbal abuse
العاهر الكبير عون,Verbal abuse
عرصات اين ياتون بهذا التفاءل,not offensive
بدنا نضل ونغير لبقر لمتلك خروف خروف,Verbal abuse
سينهار اكثر واكثر لطالما نموذج وءام وهام موجود مجتمعنا,not offensive
عندما تنهق تضحك الحمير,not offensive
وانا كتار بقترح وبطالب يعرضوك عا طبيب بيطري,Verbal abuse
انت كول هوا حرين انتوا اعداء الله والانسانيه الارض,not offensive
طيب اذا انت حمار شو بعملك هههه,Verbal abuse
ملعون وابوه وابو عيلتو وابو اسراءيل ابو الي بدو يروح اسراءيل لعمي اوقح السوريين المعارضين وانذل واخون انا ماشفت ولاعيني رات,Verbal abuse
الجرذ جبران باسيل يفتل عضلاته بوضعه لوحه المنبر الرءيسي لاجتماع القمه كتب عليها وزير الخارجيه مخالفا جرت علي,not offensive
عاهاتك ياوطن,not offensive
وسيادتك انت شو محلك الاعراب اذا دمرت قطرررررررر وقصفتها اكثر ماسح احذيه للسيد وبشار مارح تترفع,Verbal abuse
حط صرمايه بتمك وتم يلي خلفك فهمت ولاك كلب,Verbal abuse
عم احكي الجعفري بهيمه نظام الجعفري قتل نص مليون وهجر نص الشعب حرفيا لانه طلعوا مظاهرات ضده وبعدين بتقلي اني يلي بفهم باداب الحوار بهيمه بتجيب المسبه لحالها شو بدنا نقول,Verbal abuse
والله ساقطه,Verbal abuse
عووي كلب,Verbal abuse
كول هوا ابن الكلب,Verbal abuse
خراس حيوان انا مني جماعه ريفي بفتخر بالرجال وليس بالطانتات متل معلمك جحش قريطم,Verbal abuse
جبران باسيل فشل فشل بقياده عاءله الفشل العونيه المنصب الصحيح مساح احذيه شارع الحمرا,not offensive
عندما يذوب التلج يبان المرج واذا ناطر عثمان ليضع الاصفاد منقلك نطور كديش ليطلع الحشيش,not offensive
لاعق احذيه قطيش مش بايدك,Verbal abuse
مشكلتك حمار ورح تبقي طول عمرك حماااااار,Verbal abuse
ضمن عاهرات,Misogyny
انتو العونيه ضيعان الحكي معكون ارطيط كلاب الله لبنان فيكون,Verbal abuse
اليوم فطس بغل الامه,Verbal abuse
مين انت يعني عم تهدد انقبر احترم حالك نكره,Verbal abuse
العما بقلبو عمي شو حقير وسافل وحاقد واطي ولك الديمول بينهضم,Verbal abuse
ويل لامه تولي عليها مجموعه الارذال,Verbal abuse
محل نقاط امك حلوه,not offensive
كول نديم قطيش لانو هوا متلك,not offensive
وصف يليق الا انك رخييص تافه,Verbal abuse
شاحت الوجييه الله يخزيه وين ماكان وعزمي فشاره والعصملي حريم السلطان,Verbal abuse
يبغالنا نتصل السفير ثامر السبهان يحط جزمه بحلقك ياخيي بدنا نعمل مشكل حدا تفوووووووو مرتزق,Verbal abuse
تيار المستهبل يحكمه الحميري,Verbal abuse
ال تطالع انسان صفات فصيله الرخويات,not offensive
سد نيعك وسخ شيخ سعد صباطو بشرف عيلتك كلب,Verbal abuse
بعده هالبغل عايش,Verbal abuse
شو حلو منربط لسانك بسلك كهربا مش لبنان الدوله الشقيقه وتكون الكهربا ونخلي الفولتا,Verbal abuse
هوي بياكل سرمايه بعيد عنا بقول يعدمني فكروا اذا بصرخوا صوتهن بيوصل,not offensive
قلو جعجع يسد بوزو وانت خراس معو,Verbal abuse
عكروت صاير عم تحكي كلام اكبر منك,not offensive
وءام وهاب عميل ماجور نظام الاسد انت معك طاءفه الموحدين براء منك افعالك بدي قلك شي وخليهم بر,not offensive
وانت شو تعتبر حالك وانت موالي لهذا الحرباء جن بلاط ههههه,Racism
وانت العاهره اللي بتحاضر بالعفه,Misogyny
طز بهيك دوله والف طز بالحريري الفاسد,Verbal abuse
انت بوق ايراني مجوسي رخيص سعرك كلفول السوداني,Verbal abuse
اذا معلمهم هبيله بعمرك شفت عوني بيفهم,not offensive
الشيطان الاصغر بلط البحر عيب الشوم ولك اكلت لشبعت المختاره عندك كرش وانتلت جيبتك صرت بدك تعطي,Verbal abuse
كول هوا حدا امك مركبه راس حمار,Misogyny
هيدا بتحطوا بتمك حيوان هيدا منطقكن,Verbal abuse
انت معلمك فيك تدق بصرمايته صرمايه عتيقه,Verbal abuse
كلب والله لندوسك ابن الحرام يلعن ابو النفضك شو ابن حرام فشرت تكون حمصي سني,Verbal abuse
قاوم مين طول عمرو عميل مجرم كلب الميني رقم الشهيدين كرامي فرنجيه بيشهدوا جراءموا,Verbal abuse
صحيفه الاخبار خري هيدي تابعه للخنازير اتباع نظام بشار بدك ناخد كلامهم وشو بيكتبوا روح اعمل رجال,Verbal abuse
خراس انت وامثالك الجبناء سنوات وانت ابكم لاتتكلم شانك بسوريا ام تريد دعم بشار لتحظي برضي,Verbal abuse
ههههه مسلينا لانه كراكوز,Verbal abuse
تفوووو سوري جربان مالنا ومالكم حريصه تحرقكم انتو واهل فلسطين,Verbal abuse
الله يفصل راسك جسدك درزي قذر,Verbal abuse
لعنتوا شرف الثوره اندال,Verbal abuse
انت صرمايي,Verbal abuse
قلتلي بتعيرتي شواربك لمع فيهن صباطي,not offensive
شويه غباء تطبيل جبران باسيل,not offensive
بردت قهوتك يعني خراس تشرب قهوه يعني فرقنا بريحه طيبه,Verbal abuse
ليك بعدك مصدق الكذبه زلمي بياع وشري وفينا نقول خرا كمان خلص سد نيعك وخراس ايري بموديلك,Verbal abuse
صهيوني اكتر الصهاينه خروف مرتك,Racism
ههههههههه اصلا احمد منزل تغريده هلا فيا جبران باسيل لاول مره شكلوا اكل خرا,Verbal abuse
اين العهد القوي المهزله بوق ماجور,Verbal abuse
باريس انت حمار بتستحمر,Verbal abuse
انت عم تغردي كباريهات الاهرامات,Misogyny
سد بوزك,Verbal abuse
واضح انو فتنجي هيدا صهيوني قواتجي والاثنين,Racism
