  انت اول وحدة اذا بتدعسي ارض الجنوب الطاهر بتنجسيه يا منافقة,misogyny
  اجر السيد أشرف منك �,misogyny
  شعب أسقط صرماية لي هي انت �,misogyny
  وإنت تركي إمو لباسيل ولا إمك أحلى من أمهات العالم خليكي تحسي وتعرفي شو آخرة المسبات,none
  سخيفة ومنحطة  عملاء إسرائيل ما إلهم حق يحكوا  كوني وطنية ولبنانية بالأول  وإرجعي تفلسفي  … :///,misogyny
  تأكدي انك وجعتيهون وهني عم يحاولو يضربو رموز بالحراك ويبلشو التشكيكالله يحميكي يا حرة ولكنهم عبيد ما بيعرفو الحرية,none
    ما في غير الله بينضف هيك بشر ديما الواطية,misogyny
  صحتين يا تافهه فرحتلك من كل قلبي ���,misogyny
  ديما الوطية يكهربوكي ببريييييز,misogyny
  كلي خرا الله يقطعك,misogyny
  التظاهر شي وقطع الطرقات العامة شي تاني  بلا تحوير للحقايق عذوقك  مكشوفة,none
      حبيبي يمنى وديما وأشكالهم الصحفيات هدول بكون طريقة الرد تهكومية وتركيز على نق… :///,none
  العالم كلها بدها يا يا كلبة وبدو يضل قاعد على قلبك �,misogyny
  روقي يا مقهورة,misogyny
  ست ديما، معليش ما حدا أدك كان مبسوط بالهيلا الهيلا هو نزلت عليكي الأخلاق فجأة,none
  غليظة والله   خلص خففي شوي,misogyny
  سنسقط عليكي ويتكسر راسك �,misogyny
  انسة ديما بتمنا منك تحكي بشكل موضوع مش بالضغينة,none
  شو في عنا من هل البضاعة الساقطة الزحيفة المصلحجية,none
  انتي احلى عالم ��❤️,none
  افففففففف يا رب    الله يحميكي ويريحنا من قرفون �,none
  يا ديما يا بطلة بتحكي بإسم الأبطال,none
  �����ما أنت اطلعوك عكل شئ كان فيك تزيد شو ما بدك أو تستقيل من الحكومةمزحة ما مرقت   :///,none
  عنجد لابسين اسود��,none
    معلمو مسكر كازينو لبنان عم بدير التظاهر من هونيك :///,none
  طعمرك لحقتي تنطي عند السيسي طولي بالك يا انشراح الي جاي أعظم من الي راح روقي يا واطية,misogyny
  وسيسقط شعرك قريبا  سوري,none
  ويمكن العالم ما بدها يياكي كمان  عم تلاحظي نسبة الكره إلك أديش صارت ؟ أكيد اكتر من شيكاتك اللي ناطرة رياض سلامة يصرفها ,none
  سدي بوزك يا عكروتي انت اساس الفتنة,misogyny
  لا، ولكن الجيش سيفتح الطرقات من يريد ان يتظاهر، فليتظاهر في الساحات العامة وليس بقطع الطرقات اسألي اهلك من كان يفعل ذلك؟,none
  انشالله بيقبر قلبك يا رب,misogyny
      يا عيب الشوم ع هيك رجال عم يستقوا ع بنت لحالها وهي عم تعمل شغلها كصحفية… :///,none
  ديما سدي بوزك يا عاهرة يا فتنوية كلمة تفو عليكي قليلة,misogyny
  طرابلس بدها سعد رئيس حكومة   عون مارح يستقيل ,none
  احلى ديما، بافتخر بناس متلك يا بنت بلادي �,none
  لبنان صغيرة للدرجة المتظاهرين يسمحو للرقاصه باب المسجد � :///,none
  طب و التاريخ ؟ يمنى صرنا فايك نيوز ؟,none
  بلا فتنة المستشفي بحاجة لدم كرمال جرحي بحادث سير ، إتصلي وتأكدي يا حقودة,misogyny
      يلي عم يعمل ترند ديما الواطية هوي واطي كفاكم كل ما اختلفتو مع مرأة بتقدو بال… :///,none
  يكبرو ويجاكرو جبران وحزب اللات سقط العهد وسيسقط الهيكل علجميع وسيسجل التاريخ سقوط عون وقمع شياطين ايران قمع الناس,none
  انتي شكلا الخسة براسك اصفرت وصار بدا سوكلين,none
  صاروا عند القضاء، ما تستغبي وتستفرغي حقدك,misogyny
  سكري الطريق بتضحكي ,none
   ديما صادق: باسيل غادر وكل عائلته الرابية ليمكثوا في قصر بعبدا  :///      لبنان ينتقض ://…,none
  نيالك يا ديما اديش بهل ثورة بكونو زادو مصرياتك,none
  كل الإحترام لإلك ولكل صحافي عم بغطي الثورة العظيمة  لو ما خايفين من كلمة الاعلام يا نوال ما كانو عملو هي… :///,none
  والله انتي اللي جمل يا عنزة  ديما الوطية,misogyny
  حكى عن العهد،ليش حمارة هل القد ولوووو,misogyny
  ماشالله شعلة ذكا �,none
  اشمعنى؟ شعار متلو متل شعاركن,none
  نوال بري كلبي و عمبتلعب على  وينو كبير العيلة ولي,misogyny
  انتي عم تدحشي حالك لتنضربي و ينحكى فيكي لانك غرتي من جويس بلا هالحركات بقى,misogyny
  جسمك لبيس وما بيتكذب شي عنك ، ممكن تعملي أكتر من الشائعات,misogyny
  لك اي صورة عمتحكي عنها لو واحد كان عميهتف اوكي بس بكل الساحة كان الهتاف يعني كلن صورة سودا وما حدا بيقدر في   يبيضها عوجا,none
  يمنى فواز فعلا انك ساقطة,misogyny
نانسي السبع انضبي,misogyny
  يا هبلة العلم يلي عم تحكي عنه هو في قلوبنا  وهو العلم يلي خلاك تحمل علم لبنان ��,misogyny
    يعني عم تمدحي إعلام لوتثبتي التهمة على العهد  مش حلو هيدا الأسلوب كل الناس بتعرف انو ال… :///,none
  هدول ترباية بشار المجرم مش غريبة عليهم ��,none
  مفكري حالك بتفهمي قدو بالسياسية  خليكي عم تقدمي   بزيادة عليكي,misogyny
  عيب السباب ما تفقدي اعصابك,none
    يبدوا ان معلوماتك بطاطا مثل مصداقيتك,none
  بالجنوبي سدي نيعيك  بالبقاعي سودي بوزك  بالكلاس شات اب  بالمشرمحي حطي صرماية بنيعك واخرسي,misogyny
  عنجد انت حشرة بدك دعس بالصرماية,misogyny
  طيب إذا انت شايفتيها هيك ليش ما بتتجرأي تحكي عن فساد السنيورة وجنبلاط وكل كلامك وانتقادك باتجاه واحد فقط,none
   تحية من عكار إلى الاعلامية ديما صادق   كتير حلو كلامك وتعاطفك مع الناس  بطرابلس❤️��       ,none
بس لانها حيادية و قلبها ع وطنها و لان ما بهمها ولا زعيم  اصلا كل يلي طلعوا ()  ضدها لم و لن يكونوا مثلها كلنا ديما صادق     ,none
  انتي واحدة حمارة يا وطنية تتفوو عليكي يا بلا شرف حقيرة,misogyny
    اعلامية جميلة بكل المقاييس الانسانية,none
  القصة صار بدة فوتي عالحمام مشيتيلي معدتي,none
  بنت أصل   الله يحميكي,none
  ان شاءالله بيقبر قلبك وقلب اللي متلك ديما الواطيه   اكيد صار معك حصر بول بالزلاعيم,misogyny
  دمدوم روحي اعملي زبالة بواشنطنواقطعي الأمل,misogyny
  يمنى انت ليش خترت تكوني صحفيه؟ ماتزعلي مني بس انتلا شكل و لا منظر و لا فهم و بتلدغي بكل الاحرف لو عامل… :///,misogyny
  المهم ما يسقط باحضانك النجسة,misogyny
  زوجك فاسد و انتي افسد,misogyny
  والله يا جسيكا يا عالم ايش ينتظركم من عناء مع هالزمره الفاسده,none
  وحده بلا اخلاق اكيد ما عندك بي لهيك ما بتعرفي تحترمي بي الكل   من الاخر انتي ماما واحد بابا كتير,misogyny
  من اللياقة انت تحترمي العمامة  اولا  وثانيا انشاءالله كلنا منقبرك  ثالثا اذا ما معك خبر  انو السيد ضد سلاح… :///,misogyny
