text,label
هنيءا هنيئا لحكام السعوديه فكيف بشعبهم الجبان المخدوع انصحكم تابعوا غانم الدوسري اليس,Racism
بدي اشوف وين وح تصفي شيخ النور انت وكراكيعك اذا طلعت من روسيا سوريا عليم الله من اهل درعا يحتلو الشام ويربطوك انت ونورياتك بجبل قاسيون,Racism
كانت لا تجمعهما علاقه جنسيه علاقه زنا علاقه تقحبين بماله وهي بجسدها اتدرون معني الزوج اها الفسق الزواج يكون بعقد نكاح او بشهود العاءلتين اين اهله نسنيه جواز الفاتحه او حتي الزواج العرفي,not racism
حسبنا الله ونعم الوكيل عليهم وعلى اجمعين رينا الله يقطع اشلاءكم بتقطعوا ارزاق الناس خنازير كلاب,not racism
اوربا تقاطع اسراءيل العرب يلغون المقاطعه يفتحون ابواب اسواقهم للبضاءع الاسراءيليه يبيعون عواصمهم للمسءولين الاسراءيليين صدق الله العظيم حينما قال يستبدل قوما غيركم يكونوا امثالكم,not racism
اوغلو و عصابته يهربون من مستقبل تركيا,not racism
الفلسطينيين يعلمون اليقين ان دويله قطير تتامر ليل نهار عليهم يبني المستوطنات وتدعم الفرقه الفلسطينيين وهي دائما تحاول الصاق التهم في الغير فليحذر الفلسطينييون مءمرات الدويله الخبيثه وليتركو شتم وسب يدعمهم ويدعم قضيتهم,Racism
شوف هاد شلح تفو من فين باش توصل لمره الحامض,Racism
اتي الروس الي الشام لقتال المسلمين جبهه النصره والشعب السوري والمسلمين اسم حرب مقدسه اين المسلمين في روسيا ليردوا عليهم يليق,not racism
عندما تجتمع كلاب الاثر وعناصر من الشبيحه فستكون الفوضي عامه والفلتان الامني يخدم الصهاينه,not racism
الدوله الام الاسلاميه نصرها الله نصر الي الله نصر عالم الواقع والمطبلين والمهللين لامريكا فرحون باوهامهم هههه,not racism
علي اساس مايسمه المنطقه غير العربيه لايوجد سكان اصليين واقلييات حتي تفرض عليهم اللغه العربيه جبرا وقصرا الاكراد والارامييين والعرب والامازيغ والتبو والنوبيين الولوف والهوسا والارمن والتركمان الخ حقوقهم اللغويه والثقافيه ولعنصريتكم حسبنا الله ونعم الوكيل اليه المشتكي واليه المصير,Racism
ياجزيره العنوان غلط امريكا طرف في الحرب العنوان كانها محايده ال ال سعود لديهم المقدره للقيام بالحرب الدعم الامريكي,Racism
ايدي هوكين كلب ياحقير لبناني السوريين ليسو من عرب العرب تقهم ان العرب ققط السعوديين والخليج,Racism
الاسلاميون او المتاسلمون عملاء اليهوذ ادخلوااليهوذ وحكامهم للارض الاسلاميه كما تنشره قناة الجزيره وهذا رايي اتزعزع عنه قيد انمله يقدر يقلعه فمي فليات,not racism
تدخل سافر في ميزانيات شعوبناالعربيهالمحكومهمن عملاء يافواز,not racism
رويترز اكبر من بوق نباح الكلاب فالغرب يرتوت لمنبر المرتزقه الجزيره,not racism
انضبي يا ام نص مليون لسان طعمرك ابشعك,not racism
حساب قطري قذر جدا كله كذب يستغل حرب العرب لاغراض خبيثه,not racism
ربنا يعجل ربنا لنا بخلاص السيسي ويريحنا رب,not racism
لماذا تهاجم كل المسلمين وتنتقد الاسلام فقط لماذا لاتنتقد المسيحيه والاديان الاخري,not racism
مساكين اخبار قناة الخنزيره ماعندكم ناشطات قطر ياخذون منهن شهادات فخريه,not racism
عندما يسقط النظام الهاشمي سوف سوف تسقط دويله اسراءيل,Racism
مستوي ال اي نت وهي مرتك تفو,not racism
روسيه ودشاديشها يعني يعني روسيه جيش ايران اوامرها دشاديشها وطبابيلها يعني الشبيحه ومرتزقه البراميل يصفقون الدب الروسي فهمت اشرح مره ثانيه,Racism
لا يا ال سعود وال زايد والوهابيه والصهاينه كلاب امريكا تستعجل نتائج قمه الرياض واضحه وشوف منو كلب امريكا,Racism
عادي المشكله يقتحموه يهجروا الفلسطينين براحتهم يكونو مفكرين ان العرب سيرمون اسراءيل يوما بزبيبه العرب فقط قادرين عاصفه جزم العرب,not racism
لانه العرب مافيه ارجال العرب كلهم خونه الزعماء العرب عملاء بالوراثه,not racism
الاعرابي السعودي السعودي التكفيري يظن انه يختار الديانه لغيره الكورد يءمنون بحريه الاديان اما انتم الاعراب فقد شوهتهم الاسلام,Racism
نفهم الجزيره ان الاخوان الاخوان المسلمون عملاء امريكا,Racism
ربنا يعجل ربنا لنا بخلاص السيسي ويريحنا رب,not racism
ارحمك عرص خول تميم قنوات قطر الشاذه امثالها خيانه ضد الشعوب العربيه الاسلاميه الافريقيه اعلاميون عرب شواذهما هعدم الخونه بامري,Racism
الثواار كلاب متل النظام كلاب هيك جمله سهل قولها بتوجع الراس وبتريحك كتير وجع راس وتفكير الكل كلاب ليش اهتم او حتى ادعم طرف,Racism
ويل لقاضي الارض قاضي السماء شعب مصر سيقبل ويصمت يحكمه عصابه مجرمه تابي تكون محط سخريه واشمءزاز عقل الشعب يستحق مايعده من جرائم عملاء الصهاينه اذلال,Racism
انت لو شخصك تافه لدرجه واطيه جدا بحطك علي مستوا صرصور قطوش,not racism
سرطنه عمان نات بجانبها هموم وشءون الامه يبدو انها تنكرت لجيرانها العرب انصح عمان بعدم الابتعاد قضايا ابناء الامه العرب واذكر مسءولي البلد بان الذءب ياكل الغنم القاصيه,Racism
